date,suburb,tmax,tmin,daily_temp_range,night_start_time,night_min_time,night_start_temp,night_min_temp,night_hours_to_min,night_total_hours,night_cooling_rate,hot_day,cooling_failure,cooling_risk_category,dewpoint_mean,humidity_mean,wind_speed_mean,air_pressure_mean,precipitation_total,distance_to_coast_km,distance_to_water_km,is_coastal,inland_category,tree_canopy_percent,tree_canopy_area_m2,suburb_area_inside_gsr_m2,cadastred_suburb_area_m2,sa2_name,population_2020,population_density_people_per_km2,area_km2,population_density_source_note,built_up_area_m2,sa2_area_m2,built_up_area_percent,built_up_density_source_note,sa2_names_used_for_built_up,month,is_summer
2020-02-08,Bankstown,22.290192,20.419037,1.8711550000000017,2020-02-08 18:00:00,2020-02-09 05:00:00,22.031921,21.051727,11.0,11.0,0.08910854545454554,0,1,Extreme risk,19.280866041666666,87.94182945833334,5.330287158333333,1010.5618925,35.20917876,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-09,Bankstown,22.165558,20.569214,1.596344000000002,2020-02-09 18:00:00,2020-02-10 05:00:00,21.67398,21.15686,11.0,11.0,0.04701090909090895,0,1,Extreme risk,19.621785416666665,89.98988125,9.300785408333335,1004.9288375,145.63846605,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-10,Bankstown,25.970184,21.15686,4.813323999999998,2020-02-10 18:00:00,2020-02-11 05:00:00,24.542511,21.045319,11.0,11.0,0.31792654545454563,0,0,Moderate risk,20.919260708333333,87.35193145833334,3.2891663041666668,1000.6673904166668,25.18367768616,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-11,Bankstown,28.690674,20.513214,8.17746,2020-02-11 18:00:00,2020-02-12 05:00:00,26.469452,22.558777,11.0,11.0,0.3555159090909092,0,0,Moderate risk,20.774410291666666,81.87429741666666,2.2710798975,1000.3835545833334,2.2616386374,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-12,Bankstown,25.03128,22.402252,2.629027999999998,2020-02-12 18:00:00,2020-02-13 04:00:00,23.993011,22.049347,10.0,11.0,0.19436639999999983,0,1,High risk,21.956264416666667,90.97353533333334,2.4924901166666666,1001.8922183333334,7.171153949,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-13,Bankstown,25.151337,22.049347,3.1019900000000007,2020-02-13 18:00:00,2020-02-14 05:00:00,24.299774,20.778198,11.0,11.0,0.32014327272727267,0,0,Moderate risk,21.658996541666667,90.10159258333333,2.4871568941666666,1003.3438958333332,6.8345069700000005,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-14,Bankstown,25.450897,19.668945,5.781952,2020-02-14 18:00:00,2020-02-15 05:00:00,24.097015,18.206451,11.0,11.0,0.535505818181818,0,0,Low risk,18.41183845833333,77.94280825,3.148136191666667,1000.67910625,1.405715936,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-15,Bankstown,25.676544,18.137543,7.539000999999999,2020-02-15 18:00:00,2020-02-16 05:00:00,24.914948,20.664032,11.0,11.0,0.3864469090909091,0,0,Low risk,18.394082375,81.79855433333334,1.6378755975,998.7766245833333,0.67853927946,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-16,Bankstown,24.957306,20.465363,4.491942999999999,2020-02-16 18:00:00,2020-02-17 05:00:00,22.897919,20.892792,11.0,11.0,0.18228427272727288,0,1,High risk,18.869260166666667,80.90488462500001,2.491794366666667,1005.7388695833333,1.6899108853,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-17,Bankstown,24.197723,20.831512,3.366211,2020-02-17 18:00:00,2020-02-18 05:00:00,23.30429,20.563995,11.0,11.0,0.24911772727272757,0,0,Moderate risk,19.923896875,86.54466316666667,1.40968099875,1005.6796545833334,3.5834312743,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-18,Bankstown,29.640747,20.394226,9.246521000000001,2020-02-18 18:00:00,2020-02-19 05:00:00,28.230255,21.103424,11.0,11.0,0.6478937272727272,0,0,Low risk,20.800603249999998,79.98635254166666,2.598060320833333,999.2232158333333,1.2989043807,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-19,Bankstown,26.7052,19.904388,6.8008120000000005,2020-02-19 18:00:00,2020-02-20 05:00:00,26.131012,16.292084,11.0,11.0,0.8944479999999999,0,0,Low risk,13.169939604166666,53.755077,3.6887676708333337,995.6558420833334,0.0,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-20,Bankstown,22.900543,16.292084,6.608459,2020-02-20 18:00:00,2020-02-21 05:00:00,21.526337,19.157562,11.0,11.0,0.2153431818181821,0,0,Moderate risk,14.271265708333333,71.354572125,2.7437066958333336,1002.7510695833333,1.3771057223,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-21,Bankstown,23.61612,18.944397,4.671723,2020-02-21 18:00:00,2020-02-22 05:00:00,22.557098,18.645844,11.0,11.0,0.3555685454545454,0,0,Moderate risk,16.03495154166667,73.28915391666668,2.04950434,1008.4788745833333,2.4471282959,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-22,Bankstown,21.907684,18.645844,3.2618399999999994,2020-02-22 18:00:00,2020-02-23 05:00:00,21.552094,19.18045,11.0,11.0,0.215604,0,0,Moderate risk,16.763132708333334,79.683651875,2.60784655,1014.9758133333333,5.783081094,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-23,Bankstown,23.570496,19.08081,4.489685999999999,2020-02-23 18:00:00,2020-02-24 05:00:00,23.570496,19.37381,11.0,11.0,0.3815169090909091,0,0,Low risk,17.263270000000002,76.99519025,2.15492634375,1015.4927308333334,4.129409842,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-24,Bankstown,26.445251,18.817108,7.628142999999998,2020-02-24 18:00:00,2020-02-25 05:00:00,25.283203,20.134827,11.0,11.0,0.46803418181818174,0,0,Low risk,17.805333416666667,74.77438358333333,2.4822181208333336,1012.1549533333333,0.11825561232,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-25,Bankstown,27.814545,19.701141,8.113404,2020-02-25 18:00:00,2020-02-26 05:00:00,26.520233,21.178131,11.0,11.0,0.4856456363636364,0,0,Low risk,19.18541958333333,77.162372375,2.4478552245833334,1006.9394583333333,0.0009536743,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-26,Bankstown,30.429352,19.345917,11.083435000000001,2020-02-26 18:00:00,2020-02-27 05:00:00,27.532745,19.099457,11.0,11.0,0.7666625454545453,1,0,Low risk,18.6447945,70.69353483333333,3.6643086,998.7514649999999,1.1634826927000002,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-27,Bankstown,24.887451,18.920685,5.966766,2020-02-27 18:00:00,2020-02-28 05:00:00,24.216217,17.022583,11.0,11.0,0.6539667272727272,0,0,Low risk,15.707346604166666,69.74195458333334,3.4305588541666663,1001.76308875,0.7076263475,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-28,Bankstown,24.154907,15.954773,8.200134000000002,2020-02-28 18:00:00,2020-02-29 05:00:00,22.193604,18.145325,11.0,11.0,0.36802536363636373,0,0,Moderate risk,14.090581395833333,68.2657035,3.2758161749999997,1003.7116604166667,0.44345856899999997,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-02-29,Bankstown,25.224121,17.775574,7.448547000000001,2020-02-29 18:00:00,2020-03-01 05:00:00,23.701508,18.89273,11.0,11.0,0.43716163636363636,0,0,Low risk,16.446056375,73.823431625,2.4305093608333332,1007.9296066666666,0.9956359925,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,2,1
2020-03-01,Bankstown,28.001312,18.61972,9.381591999999998,2020-03-01 18:00:00,2020-03-02 05:00:00,26.689484,18.524323,11.0,11.0,0.7422873636363637,0,0,Low risk,19.18642554166667,78.49671895833333,2.8577909583333336,1003.8558416666666,0.012397766000000001,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,3,0
2020-03-02,Bankstown,34.258057,18.058624,16.199433000000003,2020-03-02 18:00:00,2020-03-03 05:00:00,21.368866,19.90921,11.0,11.0,0.1326959999999999,1,1,High risk,16.52881508333333,68.18088825,3.369927670833333,1002.2697483333333,0.01382827742,18.0,5.0,0,middle_inland,12.4235,803440,6466985.5429,6467090.0,Bankstown - North,17736.0,6471.6,2.7,"ABS Regional Population 2019-20, SA2 proxy; corrected to Bankstown - North",3989418.6711956887,3989418.671195688,100.00000000000004,"Digital Atlas Built Up Areas / Bing Building Footprints October 2020; intersected with ABS SA2 2021 GDA2020 point-selected proxy boundaries. This represents clustered built-up development area, not literal building footprint coverage.",Bankstown - North,3,0
